# Asendra sky orbits, format 1
# a_au|e|i_deg|node_deg|peri_deg|mean_anomaly_deg|epoch_jd|color|brightness
# Named minor planets too numerous to be catalogue objects. Osculating elements, not positions: the client works out where they are for whatever moment it is showing.
# 26316 orbits.
2.376475627494548|0.08626477245267472|5.042564510746434|123.3216140338108|80.24815822140427|114.0085936993772|2461200.5|#B9A78F|0.873
2.675269046281091|0.139080127074188|4.945877344439243|164.0515983253347|352.4995390816692|286.9373085407245|2461200.5|#B9A78F|0.879
2.379633497203938|0.192255333679979|11.58744193666622|308.7501261011866|97.03090030740333|354.9431950214318|2461200.5|#B9A78F|0.938
2.768706203625423|0.13807401708455|3.561236965525492|63.67588424862696|94.01513258508277|59.23196674918699|2461200.5|#B9A78F|0.936
2.437747807363132|0.1633439909104643|7.746300709300649|47.62666087047771|33.1391068852981|263.949012074382|2461200.5|#B9A78F|0.84
2.581278265783546|0.08172580397166145|5.786237203789581|203.6109154834166|170.2345623073819|250.0180185687921|2461200.5|#B9A78F|0.889
3.225688364838124|0.02267339073302181|1.643474364345323|177.9473766706889|320.271847701712|57.12263362101728|2461200.5|#8E8375|0.944
2.695344061269488|0.1199041451750422|6.413146876422796|307.5999386674379|124.8341175581356|180.1635821968453|2461200.5|#B9A78F|0.837
2.629515665093543|0.07846378845098508|2.96383495061372|187.8971509086081|61.49323554010876|95.49903626724242|2461200.5|#B9A78F|0.912
2.742891744029814|0.08151417201307483|4.66485568733381|168.9280328560068|109.4856145417567|8.546063281402263|2461200.5|#B9A78F|0.84
2.43962953904224|0.1061489471820682|2.922408054612307|23.13885857779871|328.7541063370085|153.3076252784496|2461200.5|#B9A78F|0.814
2.867788583022361|0.2131575114926357|12.27021816917761|135.6552244426148|110.4777359984817|108.2656594705436|2461200.5|#B9A78F|0.998
2.431119923195368|0.06954877478336613|4.963279242398653|65.55103866440304|161.2891563831589|144.2612488607099|2461200.5|#B9A78F|0.747
2.612002685821875|0.3871141686509731|24.98148330819949|258.0437487537999|255.632875634003|159.7324924510207|2461200.5|#C7B49A|0.837
3.072836510774516|0.1295230667429461|7.235116187386443|318.6282575661933|292.1725724983134|254.962225168835|2461200.5|#B9A78F|0.913
2.563471567306955|0.1153262348033293|11.61228833155978|345.8308734198914|85.82919964627685|13.23172588930182|2461200.5|#B9A78F|0.837
2.427251046522813|0.2083884612198237|2.30319417958446|343.4319249334569|340.2749368224194|295.3553080875124|2461200.5|#B9A78F|0.891
2.286449766416843|0.08532857725131238|9.580702561648982|186.3146100868764|133.3617363049229|237.4741529076876|2461200.5|#B9A78F|0.771
