# Asendra sky points, format 1
# ra_hours|dec_degrees|distance_light_years|color|brightness[|id|name]
# Named minor planets too numerous to be catalogue objects. Positions are a snapshot for 2026-09-08.
# 26316 points.
15.96695|-18.80228|4.7555e-05|#B9A78F|0.974
21.93497|-28.91809|3.275606e-05|#B9A78F|0.836
8.9229|21.15617|5.561253e-05|#B9A78F|0.785
8.99853|19.3918|4.911302e-05|#B9A78F|0.82
10.81482|4.97711|5.323197e-05|#B9A78F|0.741
16.89989|-21.45817|5.222997e-05|#B9A78F|0.672
9.81264|15.16668|5.086275e-05|#B9A78F|0.727
16.34364|-17.88303|5.1976e-05|#B9A78F|0.823
4.88283|27.88397|3.628096e-05|#B9A78F|0.8
15.42837|-24.60057|4.528624e-05|#B9A78F|0.825
16.07372|-22.83136|4.391018e-05|#B9A78F|0.831
16.38089|-19.98596|3.831491e-05|#B9A78F|0.757
19.81464|-6.82544|3.08397e-05|#B9A78F|0.817
11.35998|3.3784|6.822233e-05|#B9A78F|0.862
22.54151|-14.39429|2.247758e-05|#B9A78F|0.699
11.32802|-0.98031|7.225548e-05|#B9A78F|0.757
14.42401|-6.84852|5.262208e-05|#B9A78F|0.865
10.72515|3.54049|5.565945e-05|#B9A78F|0.694
9.51201|11.79952|5.885603e-05|#B9A78F|0.855
6.21911|37.27628|4.939789e-05|#B9A78F|0.822
14.80986|-12.84204|4.655061e-05|#B9A78F|0.853
8.94527|17.50234|5.262221e-05|#B9A78F|0.787
5.96236|19.5224|4.012772e-05|#B9A78F|0.824
18.22772|-15.9488|3.616141e-05|#B9A78F|0.767
5.98856|21.84411|4.753441e-05|#B9A78F|0.825
12.28287|3.22572|6.120129e-05|#B9A78F|0.783
10.40751|8.09832|6.154789e-05|#B9A78F|0.853
6.04434|22.38389|4.248349e-05|#B9A78F|0.747
0.95529|-0.7067|2.533661e-05|#B9A78F|0.802
1.08901|15.86166|3.668274e-05|#B9A78F|0.933
14.3339|1.01236|4.437954e-05|#B9A78F|0.959
20.91655|-8.73062|2.885819e-05|#B9A78F|0.921
1.93501|28.97217|3.236371e-05|#B9A78F|0.734
10.17935|-4.96933|6.033758e-05|#C7B49A|0.679
0.74852|15.43911|2.519548e-05|#B9A78F|0.772
10.44356|-0.51179|6.994997e-05|#B9A78F|0.886
15.45894|-19.81813|4.29333e-05|#B9A78F|0.775
11.55436|0.22023|5.985353e-05|#B9A78F|0.707
6.48383|22.87546|5.349161e-05|#B9A78F|0.74
20.19057|2.19817|1.991859e-05|#B9A78F|0.804
9.64385|9.96203|5.052059e-05|#B9A78F|0.692
2.81698|28.40042|4.203045e-05|#B9A78F|0.841
5.64845|33.63295|5.348814e-05|#B9A78F|0.688
2.12408|10.62588|3.961455e-05|#8E8375|0.797
14.34324|-3.97824|4.817318e-05|#B9A78F|0.825
12.13115|-6.72951|5.629188e-05|#B9A78F|0.831
4.10697|8.10577|4.271093e-05|#B9A78F|0.822
7.81036|17.04497|4.937363e-05|#B9A78F|0.851
8.46334|20.52953|5.957491e-05|#B9A78F|0.715
18.59953|-22.31937|3.17183e-05|#B9A78F|0.82
9.71255|11.13345|6.363943e-05|#B9A78F|0.803
8.45139|21.6269|6.296149e-05|#B9A78F|0.882
7.96479|19.94662|6.091792e-05|#B9A78F|0.788
16.89296|-19.91244|4.039353e-05|#B9A78F|0.822
13.54715|5.92931|6.268511e-05|#B9A78F|0.747
6.92023|19.33207|5.672659e-05|#8E8375|0.782
10.52221|11.93004|5.473673e-05|#B9A78F|0.795
12.98769|-0.81088|5.027351e-05|#B9A78F|0.94
9.82758|8.66153|5.458144e-05|#B9A78F|0.777
4.66459|25.1864|3.205707e-05|#B9A78F|0.771
6.64368|16.7498|3.247541e-05|#B9A78F|0.619
5.20511|26.54823|2.730289e-05|#B9A78F|0.696
10.02332|16.31455|5.621278e-05|#B9A78F|0.772
16.92493|-25.11025|4.259368e-05|#B9A78F|0.772
3.99233|26.33312|4.074053e-05|#B9A78F|0.736
18.20978|-31.25425|2.792306e-05|#B9A78F|0.584
15.3565|-13.80656|4.872162e-05|#B9A78F|0.752
23.16051|19.75995|2.501789e-05|#B9A78F|0.659
9.9926|12.93731|7.294495e-05|#B9A78F|0.827
11.43895|12.70777|5.283285e-05|#B9A78F|0.828
14.73603|-23.04117|2.989089e-05|#E8A87C|0.717
6.47093|2.92916|3.396985e-05|#C7B49A|0.65
10.07347|13.08951|5.832152e-05|#B9A78F|0.712
10.04361|20.30057|6.579825e-05|#8E8375|0.748
12.58924|-9.08859|5.472632e-05|#B9A78F|0.712
10.46358|15.32256|5.655225e-05|#B9A78F|0.735
4.57388|11.82223|4.211091e-05|#B9A78F|0.765
23.73017|0.89963|2.070888e-05|#B9A78F|0.622
9.99699|6.23102|5.675991e-05|#B9A78F|0.862
23.24211|-10.64792|2.256281e-05|#B9A78F|0.754
3.81807|16.57645|2.791153e-05|#B9A78F|0.738
9.60866|6.03859|6.9368e-05|#8E8375|0.81
8.70391|26.73585|5.980963e-05|#B9A78F|0.846
14.54666|-13.78621|5.657078e-05|#B9A78F|0.829
17.0178|-35.25679|3.904495e-05|#B9A78F|0.733
5.5875|21.90459|3.634342e-05|#B9A78F|0.758
9.12606|24.57104|6.095152e-05|#B9A78F|0.715
13.21475|-5.30571|5.726098e-05|#B9A78F|0.595
14.19916|-16.83719|3.828371e-05|#B9A78F|0.703
6.17817|27.32246|4.651091e-05|#B9A78F|0.801
19.32558|-38.16584|1.991861e-05|#B9A78F|0.838
20.12463|1.45171|2.882804e-05|#B9A78F|0.825
7.02341|19.28499|4.982081e-05|#B9A78F|0.658
11.10974|10.76886|6.484258e-05|#B9A78F|0.772
15.89705|-28.40992|4.916978e-05|#B9A78F|0.721
5.98089|20.38166|4.122314e-05|#B9A78F|0.688
23.58024|-3.29069|3.554276e-05|#B9A78F|0.709
20.51889|-21.6039|2.877415e-05|#B9A78F|0.807
21.20476|-40.46622|1.729153e-05|#B9A78F|0.605
3.22457|3.3274|2.543807e-05|#B9A78F|0.774
10.8235|5.08867|5.950689e-05|#B9A78F|0.764
16.08169|-29.85173|5.173855e-05|#8E8375|0.883
5.35605|29.80194|4.007572e-05|#B9A78F|0.674
19.03325|-23.23546|3.244956e-05|#B9A78F|0.763
6.10632|16.62553|4.246603e-05|#B9A78F|0.746
15.5605|-6.87105|4.752005e-05|#B9A78F|0.845
8.61234|25.80031|4.817096e-05|#B9A78F|0.608
5.91687|14.77832|4.003074e-05|#B9A78F|0.671
15.33396|-33.30692|3.287696e-05|#C7B49A|0.623
8.2125|24.34947|5.153823e-05|#B9A78F|0.728
20.44312|-0.80197|3.806052e-05|#B9A78F|0.922
19.87421|-20.32709|2.919043e-05|#B9A78F|0.766
18.47355|0.34805|3.52326e-05|#B9A78F|0.898
16.48338|-25.61557|4.770502e-05|#B9A78F|0.852
10.91855|3.59799|6.428884e-05|#B9A78F|0.842
3.99899|4.06919|4.617232e-05|#8E8375|0.882
5.81107|12.37925|4.296066e-05|#B9A78F|0.776
18.67856|-6.85513|4.297484e-05|#B9A78F|0.897
4.04611|9.66958|3.635848e-05|#B9A78F|0.652
9.10134|17.66754|5.42768e-05|#B9A78F|0.882
20.5604|-10.43295|3.370479e-05|#B9A78F|0.862
16.05853|-2.43097|5.600789e-05|#B9A78F|0.833
12.02246|0.78356|7.254704e-05|#B9A78F|0.752
12.25397|-4.8244|7.084005e-05|#B9A78F|0.674
2.95719|15.58064|3.957002e-05|#B9A78F|0.81
14.65382|-13.8606|5.06364e-05|#B9A78F|0.652
4.53682|20.80717|2.775356e-05|#B9A78F|0.604
15.47775|-23.22918|5.01026e-05|#B9A78F|0.765
15.43016|-15.32895|4.2105e-05|#B9A78F|0.846
18.92535|-21.35018|6.324965e-05|#8E8375|0.785
11.93368|-7.48964|6.221993e-05|#B9A78F|0.796
9.83406|25.49485|6.846591e-05|#B9A78F|0.794
21.98|-25.61398|2.953024e-05|#B9A78F|0.69
18.69452|-27.54041|4.199828e-05|#B9A78F|0.809
12.08574|10.00822|6.745303e-05|#B9A78F|0.74
2.48683|-0.97133|2.263854e-05|#B9A78F|0.855
15.3161|-32.82656|5.719397e-05|#B9A78F|0.837
10.82143|1.51503|6.863207e-05|#B9A78F|0.816
12.43444|3.42226|6.48037e-05|#B9A78F|0.886
13.6863|-10.18887|6.34434e-05|#B9A78F|0.884
1.1842|12.07783|2.355568e-05|#B9A78F|0.772
16.62605|-21.31514|2.706505e-05|#C7B49A|0.687
11.8186|0.69586|6.569408e-05|#B9A78F|0.792
9.23708|16.14779|5.749194e-05|#B9A78F|0.672
1.66952|24.50037|3.982061e-05|#B9A78F|0.888
1.65111|15.20508|2.969858e-05|#B9A78F|0.78
10.63095|4.66988|6.448412e-05|#B9A78F|0.658
10.88346|15.61695|6.763e-05|#B9A78F|0.822
15.11295|-23.18046|5.718735e-05|#B9A78F|0.698
7.99248|21.76216|4.26058e-05|#B9A78F|0.869
1.4276|2.77567|3.865106e-05|#8E8375|0.833
9.16076|14.01836|5.238014e-05|#B9A78F|0.749
0.73416|13.50491|2.293934e-05|#B9A78F|0.763
5.2831|19.97391|3.037596e-05|#B9A78F|0.566
16.09506|-19.02307|5.352388e-05|#B9A78F|0.74
17.5764|-21.02239|3.163848e-05|#B9A78F|0.717
2.64283|8.5648|4.171853e-05|#8E8375|0.815
19.06685|-34.1243|3.835664e-05|#B9A78F|0.756
23.51926|-12.72706|2.411151e-05|#B9A78F|0.803
0.40141|18.04863|3.013156e-05|#B9A78F|0.579
9.28807|11.61772|6.028338e-05|#B9A78F|0.765
12.98094|-3.68329|6.065915e-05|#B9A78F|0.779
8.86254|20.44079|5.150038e-05|#B9A78F|0.787
11.77791|8.42286|6.983105e-05|#B9A78F|0.852
13.18069|-2.30831|7.079393e-05|#B9A78F|0.786
17.62415|-21.48205|3.467444e-05|#B9A78F|0.731
17.99386|-16.44353|2.885614e-05|#B9A78F|0.688
15.92191|-20.86011|4.323023e-05|#B9A78F|0.73
13.58358|-0.71325|6.346455e-05|#B9A78F|0.803
17.43764|-25.55321|4.724107e-05|#B9A78F|0.793
6.94753|26.98637|5.18824e-05|#B9A78F|0.749
10.52815|9.1182|7.377524e-05|#8E8375|0.851
5.17805|31.91583|3.704625e-05|#B9A78F|0.773
12.02601|-2.01143|6.796177e-05|#B9A78F|0.752
12.31498|0.98282|5.34923e-05|#B9A78F|0.638
19.45786|-20.65379|3.918535e-05|#B9A78F|0.678
9.2743|10.55683|6.352242e-05|#B9A78F|0.806
0.34815|2.18106|2.986579e-05|#B9A78F|0.768
23.34533|7.91277|3.452065e-05|#B9A78F|0.781
15.97633|-21.74559|3.945796e-05|#B9A78F|0.551
12.80002|-7.56504|5.49667e-05|#B9A78F|0.81
20.7641|-18.5137|4.448692e-05|#B9A78F|0.672
16.317|-23.04193|4.228638e-05|#B9A78F|0.792
6.43199|24.84364|3.858703e-05|#B9A78F|0.573
20.95437|-17.03604|3.31628e-05|#B9A78F|0.831
16.2396|-17.3154|4.004923e-05|#B9A78F|0.789
0.41178|-10.51185|3.011078e-05|#B9A78F|0.672
23.77323|-2.04873|3.73589e-05|#B9A78F|0.632
15.32041|-18.33982|5.047785e-05|#B9A78F|0.751
15.71806|-17.82477|5.535171e-05|#B9A78F|0.885
8.29754|29.32894|6.517415e-05|#B9A78F|0.713
9.80082|5.17143|4.831151e-05|#B9A78F|0.679
12.24099|4.32289|6.056594e-05|#B9A78F|0.822
15.41125|-18.67898|5.70593e-05|#B9A78F|0.777
20.47042|-18.55044|3.223388e-05|#B9A78F|0.747
23.64229|-0.03531|3.280211e-05|#8E8375|0.843
10.65652|10.46679|5.710709e-05|#B9A78F|0.603
12.69069|-3.61924|5.774598e-05|#B9A78F|0.675
4.50331|31.99171|3.894077e-05|#B9A78F|0.791
16.84176|-27.76591|3.759995e-05|#B9A78F|0.551
12.54516|-10.09135|5.629693e-05|#B9A78F|0.67
9.82517|10.01733|7.113559e-05|#B9A78F|0.792
0.57284|8.52664|3.022223e-05|#B9A78F|0.796
12.08768|1.37965|5.936875e-05|#B9A78F|0.789
7.39015|23.95013|5.732904e-05|#B9A78F|0.916
1.98432|6.90699|3.597174e-05|#8E8375|0.717
5.67584|9.98657|4.988849e-05|#8E8375|0.749
20.6764|-6.86377|3.43688e-05|#B9A78F|0.836
11.0844|-0.62842|5.837749e-05|#B9A78F|0.807
8.74308|16.16251|4.981062e-05|#B9A78F|0.877
6.65048|16.3915|3.984191e-05|#B9A78F|0.71
3.43932|19.19705|3.941233e-05|#B9A78F|0.79
4.71653|50.05495|3.407512e-05|#B9A78F|0.592
5.89349|13.34925|4.853245e-05|#B9A78F|0.807
